@relation MyRelation

@attribute car_spec {A}
@attribute prec1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute prec2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv3_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute classe {pas_changement,remp_alif_t}

@data
A,w,l,-,-,-,y,m,w,A,pas_changement
A,*,h,-,-,-,w,h,*,A,pas_changement
A,h,n,-,-,-,$,>,h,A,pas_changement
A,h,m,-,-,-,t,q,h,A,pas_changement
A,w,r,-,-,-,A,E,w,A,pas_changement
A,h,s,-,-,-,y,t,h,A,pas_changement
A,h,T,-,-,-,b,A,h,A,pas_changement
A,h,y,-,-,-,l,y,h,A,pas_changement
A,h,r,-,-,-,t,>,h,A,pas_changement
A,h,l,-,-,-,A,l,h,A,pas_changement
A,h,w,-,-,-,y,q,h,A,pas_changement
A,w,m,-,-,-,n,H,w,A,pas_changement
A,n,l,-,-,-,h,y,n,A,pas_changement
A,n,l,-,-,-,w,h,n,A,pas_changement
A,y,'}',-,-,-,m,b,y,A,pas_changement
A,s,A,-,-,-,>,s,s,A,pas_changement
A,h,l,-,-,-,m,r,h,A,pas_changement
A,w,b,-,-,-,A,s,w,A,pas_changement
A,w,d,-,-,-,>,k,w,A,pas_changement
A,w,k,-,-,-,$,A,w,A,pas_changement
A,h,t,-,-,-,b,m,h,A,pas_changement
A,n,t,-,-,-,w,S,n,A,pas_changement
A,h,l,-,-,-,k,l,h,A,pas_changement
A,w,l,-,-,-,y,s,w,A,pas_changement
A,w,l,-,-,-,y,w,w,A,pas_changement
A,h,l,-,-,-,s,y,h,A,pas_changement
A,w,$,-,-,-,n,E,w,A,pas_changement
A,l,<,-,-,-,w,<,l,A,pas_changement
A,h,q,-,-,-,>,T,h,A,pas_changement
A,y,A,-,-,-,q,D,y,A,pas_changement
A,m,>,-,-,-,l,>,m,A,pas_changement
A,w,E,-,-,-,y,d,w,A,pas_changement
A,d,d,-,-,-,E,d,d,A,pas_changement
A,r,b,-,-,-,m,E,r,A,pas_changement
A,y,A,-,-,-,m,z,y,A,pas_changement
A,D,r,-,-,-,m,s,D,A,pas_changement
A,r,y,-,-,-,m,$,r,A,pas_changement
A,d,y,-,-,-,t,n,d,A,pas_changement
A,h,E,-,-,-,r,f,h,A,pas_changement
A,h,w,-,-,-,n,Z,h,A,pas_changement
A,n,m,-,-,-,t,D,n,A,pas_changement
A,$,-,-,-,-,$,A,$,A,pas_changement
A,w,d,-,-,-,y,n,w,A,pas_changement
A,w,b,-,-,-,y,T,w,A,pas_changement
A,w,h,-,-,-,t,w,w,A,pas_changement
A,w,r,-,-,-,y,E,w,A,pas_changement
A,h,f,-,-,-,A,h,h,A,pas_changement
A,h,n,-,-,-,k,w,h,A,pas_changement
A,h,n,-,-,-,$,A,h,A,pas_changement
A,l,A,-,-,-,A,l,l,A,pas_changement
A,w,b,-,-,-,T,A,w,A,pas_changement
A,h,$,-,-,-,t,E,h,A,pas_changement
A,w,k,-,-,-,y,$,w,A,pas_changement
A,h,t,-,-,-,m,S,h,A,pas_changement
A,t,$,-,-,-,A,l,t,A,pas_changement
A,t,$,-,-,-,$,t,t,A,pas_changement
A,j,A,-,-,-,d,A,j,A,pas_changement
A,n,t,-,-,-,x,d,n,A,pas_changement
A,w,t,-,-,-,f,A,w,A,pas_changement
A,h,b,-,-,-,y,j,h,A,pas_changement
A,w,d,-,-,-,A,k,w,A,pas_changement
A,m,A,-,-,-,A,m,m,A,pas_changement
A,d,b,-,-,-,t,b,d,A,pas_changement
A,d,q,-,-,-,b,l,d,A,pas_changement
A,w,A,-,-,-,y,r,w,A,pas_changement
A,w,r,-,-,-,E,b,w,A,pas_changement
A,y,b,-,-,-,l,y,y,A,pas_changement
A,w,d,-,-,-,A,t,w,A,pas_changement
A,h,j,-,-,-,w,j,h,A,pas_changement
A,y,l,-,-,-,g,A,y,A,pas_changement
A,w,d,-,-,-,t,w,w,A,pas_changement
A,w,l,-,-,-,H,A,w,A,pas_changement
A,w,f,-,-,-,$,w,w,A,pas_changement
A,w,d,-,-,-,y,t,w,A,pas_changement
A,w,m,-,-,-,y,l,w,A,pas_changement
A,w,m,-,-,-,y,n,w,A,pas_changement
A,h,w,-,-,-,y,r,h,A,pas_changement
A,h,y,-,-,-,s,A,h,A,pas_changement
A,h,n,-,-,-,l,A,h,A,pas_changement
A,n,y,-,-,-,t,x,n,A,pas_changement
A,w,A,-,-,-,n,t,w,A,pas_changement
A,h,n,-,-,-,A,n,h,A,pas_changement
A,h,r,-,-,-,m,s,h,A,pas_changement
A,w,E,-,-,-,y,m,w,A,pas_changement
A,w,d,-,-,-,y,t,w,A,pas_changement
A,h,t,-,-,-,E,A,h,A,pas_changement
A,h,D,-,-,-,r,f,h,A,pas_changement
A,h,k,-,-,-,t,m,h,A,pas_changement
A,n,A,-,-,-,w,m,n,A,pas_changement
A,n,d,-,-,-,$,h,n,A,pas_changement
A,n,l,-,-,-,s,j,n,A,pas_changement
A,w,d,-,-,-,n,E,w,A,pas_changement
A,w,r,-,-,-,w,n,w,A,pas_changement
A,h,A,-,-,-,A,s,h,A,pas_changement
A,n,d,-,-,-,r,d,n,A,pas_changement
A,n,r,-,-,-,E,b,n,A,pas_changement
A,n,t,-,-,-,t,H,n,A,pas_changement
A,h,f,-,-,-,h,w,h,A,pas_changement
A,n,w,-,-,-,y,E,n,A,pas_changement
A,w,m,-,-,-,t,k,w,A,pas_changement
A,h,A,-,-,-,r,>,h,A,pas_changement
A,w,f,-,-,-,t,E,w,A,pas_changement
A,h,x,-,-,-,n,f,h,A,pas_changement
A,n,f,-,-,-,$,f,n,A,pas_changement
A,w,l,-,-,-,f,$,w,A,pas_changement
A,n,h,-,-,-,n,b,n,A,pas_changement
A,w,b,-,-,-,A,n,w,A,pas_changement
A,n,d,-,-,-,w,z,n,A,pas_changement
A,n,d,-,-,-,t,>,n,A,pas_changement
A,h,E,-,-,-,m,E,h,A,pas_changement
A,h,A,-,-,-,b,m,h,A,pas_changement
A,m,d,-,-,-,E,n,m,A,pas_changement
A,w,*,-,-,-,y,n,w,A,pas_changement
A,w,E,-,-,-,<,j,w,A,pas_changement
A,w,r,-,-,-,q,r,w,A,pas_changement
A,w,b,-,-,-,y,H,w,A,pas_changement
A,h,t,-,-,-,>,v,h,A,pas_changement
A,n,t,-,-,-,T,A,n,A,pas_changement
A,h,d,-,-,-,m,f,h,A,pas_changement
A,l,y,-,-,-,l,y,l,A,pas_changement
A,d,y,-,-,-,t,H,d,A,pas_changement
A,y,t,-,-,-,w,q,y,A,pas_changement
A,h,r,-,-,-,k,r,h,A,pas_changement
A,n,E,-,-,-,t,r,n,A,pas_changement
A,h,t,-,-,-,E,r,h,A,pas_changement
A,h,E,-,-,-,n,w,h,A,pas_changement
A,w,l,-,-,-,t,b,w,A,pas_changement
A,h,t,-,-,-,D,H,h,A,pas_changement
A,r,m,-,-,-,A,l,r,A,pas_changement
A,r,w,-,-,-,w,r,r,A,pas_changement
A,w,v,-,-,-,t,H,w,A,pas_changement
A,n,b,-,-,-,y,S,n,A,pas_changement
A,n,E,-,-,-,y,j,n,A,pas_changement
A,w,n,-,-,-,b,y,w,A,pas_changement
A,h,w,-,-,-,n,E,h,A,pas_changement
A,m,n,-,-,-,s,y,m,A,pas_changement
A,w,A,-,-,-,b,d,w,A,pas_changement
A,w,h,-,-,-,n,w,w,A,pas_changement
A,n,A,-,-,-,r,A,n,A,pas_changement
A,w,l,-,-,-,w,S,w,A,pas_changement
A,h,f,-,-,-,k,y,h,A,pas_changement
A,v,l,-,-,-,v,A,v,A,pas_changement
A,E,b,-,-,-,r,A,E,A,pas_changement
A,w,y,-,-,-,n,b,w,A,pas_changement
A,w,h,-,-,-,r,A,w,A,pas_changement
A,h,w,-,-,-,n,S,h,A,pas_changement
A,w,f,-,-,-,t,w,w,A,pas_changement
A,n,k,-,-,-,A,s,n,A,pas_changement
A,n,D,-,-,-,q,b,n,A,pas_changement
A,h,w,-,-,-,n,t,h,A,pas_changement
A,n,y,-,-,-,H,k,n,A,pas_changement
A,w,m,-,-,-,y,l,w,A,pas_changement
A,n,l,-,-,-,z,l,n,A,pas_changement
A,y,H,-,-,-,H,y,y,A,pas_changement
A,y,A,-,-,-,b,n,y,A,pas_changement
A,k,y,-,-,-,h,*,k,A,pas_changement
A,D,*,-,-,-,h,*,D,A,pas_changement
A,w,r,-,-,-,b,A,w,A,pas_changement
A,h,'\'',-,-,-,b,>,h,A,pas_changement
A,h,t,-,-,-,b,<,h,A,pas_changement
A,w,l,-,-,-,t,E,w,A,pas_changement
A,s,n,-,-,-,f,r,s,A,pas_changement
A,w,r,-,-,-,n,t,w,A,pas_changement
A,n,A,-,-,-,$,r,n,A,pas_changement
A,w,l,-,-,-,n,t,w,A,pas_changement
A,w,l,-,-,-,q,t,w,A,pas_changement
A,w,f,-,-,-,b,r,w,A,pas_changement
A,w,n,-,-,-,j,A,w,A,pas_changement
A,w,l,-,-,-,y,q,w,A,pas_changement
A,w,y,-,-,-,w,n,w,A,pas_changement
A,s,n,-,-,-,f,r,s,A,pas_changement
A,w,n,-,-,-,>,n,w,A,pas_changement
A,w,g,-,-,-,n,y,w,A,pas_changement
A,w,A,-,-,-,>,q,w,A,pas_changement
A,w,l,-,-,-,s,>,w,A,pas_changement
A,w,A,-,-,-,t,l,w,A,pas_changement
A,n,q,-,-,-,A,s,n,A,pas_changement
A,w,E,-,-,-,n,r,w,A,pas_changement
A,w,r,-,-,-,n,n,w,A,pas_changement
A,n,y,-,-,-,>,E,n,A,pas_changement
A,w,t,-,-,-,H,k,w,A,pas_changement
A,n,l,-,-,-,t,s,n,A,pas_changement
A,w,d,-,-,-,A,n,w,A,pas_changement
A,n,m,-,-,-,t,k,n,A,pas_changement
A,w,y,-,-,-,n,l,w,A,pas_changement
A,n,t,-,-,-,$,A,n,A,pas_changement
A,h,A,-,-,-,$,f,h,A,pas_changement
A,h,t,-,-,-,q,l,h,A,pas_changement
A,w,b,-,-,-,y,j,w,A,pas_changement
A,w,r,-,-,-,n,E,w,A,pas_changement
A,H,S,-,-,-,A,l,H,A,remp_alif_t
A,y,H,-,-,-,A,l,y,A,remp_alif_t
A,m,H,-,-,-,A,l,m,A,remp_alif_t
A,m,w,-,-,-,A,l,m,A,remp_alif_t
A,z,b,-,-,-,A,l,z,A,remp_alif_t
A,A,y,-,-,-,A,l,A,A,remp_alif_t
A,m,d,-,-,-,A,l,m,A,remp_alif_t
A,y,A,-,-,-,A,l,y,A,remp_alif_t
A,j,A,-,-,-,A,l,j,A,remp_alif_t
A,f,q,-,-,-,A,l,f,A,remp_alif_t
A,n,A,-,-,-,A,l,n,A,remp_alif_t
A,m,k,-,-,-,A,l,m,A,remp_alif_t
A,r,y,-,-,-,A,l,r,A,remp_alif_t
A,k,r,-,-,-,A,l,k,A,remp_alif_t
A,q,y,-,-,-,A,l,q,A,remp_alif_t
A,f,y,-,-,-,A,l,f,A,remp_alif_t
A,S,r,-,-,-,A,l,S,A,remp_alif_t
A,m,l,-,-,-,A,l,m,A,remp_alif_t
A,m,z,-,-,-,A,l,m,A,remp_alif_t
A,E,A,-,-,-,A,l,E,A,remp_alif_t
A,f,S,-,-,-,A,l,f,A,remp_alif_t
A,H,l,-,-,-,A,l,H,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,n,A,-,-,-,A,l,n,A,remp_alif_t
A,r,w,-,-,-,A,l,r,A,remp_alif_t
A,y,E,-,-,-,A,l,y,A,remp_alif_t
A,m,y,-,-,-,A,l,m,A,remp_alif_t
A,y,H,-,-,-,A,l,y,A,remp_alif_t
A,y,q,-,-,-,A,l,y,A,remp_alif_t
A,s,A,-,-,-,A,l,s,A,remp_alif_t
A,q,b,-,-,-,A,l,q,A,remp_alif_t
A,r,y,-,-,-,A,l,r,A,remp_alif_t
A,l,y,-,-,-,A,l,l,A,remp_alif_t
A,m,w,-,-,-,A,l,m,A,remp_alif_t
A,l,>,-,-,-,A,l,l,A,remp_alif_t
A,g,l,-,-,-,A,l,g,A,remp_alif_t
A,n,j,-,-,-,A,l,n,A,remp_alif_t
A,q,f,-,-,-,A,l,q,A,remp_alif_t
A,l,s,-,-,-,A,l,l,A,remp_alif_t
A,T,x,-,-,-,A,l,T,A,remp_alif_t
A,y,q,-,-,-,A,l,y,A,remp_alif_t
A,S,A,-,-,-,A,l,S,A,remp_alif_t
A,m,w,-,-,-,A,l,m,A,remp_alif_t
A,j,A,-,-,-,A,l,j,A,remp_alif_t
A,w,q,-,-,-,A,l,w,A,remp_alif_t
A,l,y,-,-,-,A,l,l,A,remp_alif_t
A,'}',y,-,-,-,A,l,'}',A,remp_alif_t
A,E,j,-,-,-,A,l,E,A,remp_alif_t
A,q,d,-,-,-,A,l,q,A,remp_alif_t
A,r,d,-,-,-,A,l,r,A,remp_alif_t
A,l,y,-,-,-,A,l,l,A,remp_alif_t
A,r,w,-,-,-,A,l,r,A,remp_alif_t
A,d,m,-,-,-,A,l,d,A,remp_alif_t
A,y,A,-,-,-,A,l,y,A,remp_alif_t
A,y,A,-,-,-,A,l,y,A,remp_alif_t
A,h,b,-,-,-,A,l,h,A,remp_alif_t
A,E,A,-,-,-,A,l,E,A,remp_alif_t
A,r,A,-,-,-,A,l,r,A,remp_alif_t
A,D,r,-,-,-,A,l,D,A,remp_alif_t
A,H,f,-,-,-,A,l,H,A,remp_alif_t
A,r,k,-,-,-,A,l,r,A,remp_alif_t
A,y,b,-,-,-,A,l,y,A,remp_alif_t
A,s,A,-,-,-,A,l,s,A,remp_alif_t
A,E,w,-,-,-,A,l,E,A,remp_alif_t
A,l,m,-,-,-,A,l,l,A,remp_alif_t
A,'}',y,-,-,-,A,l,'}',A,remp_alif_t
A,l,w,-,-,-,A,l,l,A,remp_alif_t
A,H,A,-,-,-,A,l,H,A,remp_alif_t
A,E,m,-,-,-,A,l,E,A,remp_alif_t
A,r,d,-,-,-,A,l,r,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,d,n,-,-,-,A,l,d,A,remp_alif_t
A,d,w,-,-,-,A,l,d,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,w,d,-,-,-,A,l,w,A,remp_alif_t
A,T,l,-,-,-,A,l,T,A,remp_alif_t
A,l,w,-,-,-,A,l,l,A,remp_alif_t
A,b,s,-,-,-,A,l,b,A,remp_alif_t
A,l,A,-,-,-,A,l,l,A,remp_alif_t
A,T,l,-,-,-,A,l,T,A,remp_alif_t
A,r,A,-,-,-,A,l,r,A,remp_alif_t
A,q,y,-,-,-,A,l,q,A,remp_alif_t
A,l,A,-,-,-,A,l,l,A,remp_alif_t
A,l,A,-,-,-,A,l,l,A,remp_alif_t
A,l,m,-,-,-,A,l,l,A,remp_alif_t
A,A,l,-,-,-,A,l,A,A,remp_alif_t
A,H,A,-,-,-,A,l,H,A,remp_alif_t
A,y,A,-,-,-,A,l,y,A,remp_alif_t
A,y,s,-,-,-,A,l,y,A,remp_alif_t
A,y,r,-,-,-,A,l,y,A,remp_alif_t
A,r,t,-,-,-,A,l,r,A,remp_alif_t
A,E,q,-,-,-,A,l,E,A,remp_alif_t
A,$,y,-,-,-,A,l,$,A,remp_alif_t
A,m,E,-,-,-,A,l,m,A,remp_alif_t
A,w,x,-,-,-,A,l,w,A,remp_alif_t
A,d,H,-,-,-,A,l,d,A,remp_alif_t
A,H,l,-,-,-,A,l,H,A,remp_alif_t
A,w,E,-,-,-,A,l,w,A,remp_alif_t
A,E,b,-,-,-,A,l,E,A,remp_alif_t
A,r,m,-,-,-,A,l,r,A,remp_alif_t
A,l,m,-,-,-,A,l,l,A,remp_alif_t
A,j,y,-,-,-,A,l,j,A,remp_alif_t
A,r,$,-,-,-,A,l,r,A,remp_alif_t
A,A,n,-,-,-,A,l,A,A,remp_alif_t
A,m,s,-,-,-,A,l,m,A,remp_alif_t
A,l,y,-,-,-,A,l,l,A,remp_alif_t
A,m,y,-,-,-,A,l,m,A,remp_alif_t
A,y,s,-,-,-,A,l,y,A,remp_alif_t
A,r,A,-,-,-,A,l,r,A,remp_alif_t
A,r,y,-,-,-,A,l,r,A,remp_alif_t
A,r,A,-,-,-,A,l,r,A,remp_alif_t
A,j,w,-,-,-,A,l,j,A,remp_alif_t
A,Z,H,-,-,-,A,l,Z,A,remp_alif_t
A,m,h,-,-,-,A,l,m,A,remp_alif_t
A,y,x,-,-,-,A,l,y,A,remp_alif_t
A,l,m,-,-,-,A,l,l,A,remp_alif_t
A,m,k,-,-,-,A,l,m,A,remp_alif_t
A,l,A,-,-,-,A,l,l,A,remp_alif_t
A,y,f,-,-,-,A,l,y,A,remp_alif_t
A,y,f,-,-,-,A,l,y,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,y,b,-,-,-,A,l,y,A,remp_alif_t
A,E,s,-,-,-,A,l,E,A,remp_alif_t
A,q,v,-,-,-,A,l,q,A,remp_alif_t
A,l,t,-,-,-,A,l,l,A,remp_alif_t
A,s,m,-,-,-,A,l,s,A,remp_alif_t
A,y,r,-,-,-,A,l,y,A,remp_alif_t
A,m,A,-,-,-,A,l,m,A,remp_alif_t
A,d,A,-,-,-,A,l,d,A,remp_alif_t
A,f,w,-,-,-,A,l,f,A,remp_alif_t
A,d,y,-,-,-,A,l,d,A,remp_alif_t
A,$,A,-,-,-,A,l,$,A,remp_alif_t
A,m,'}',-,-,-,A,l,m,A,remp_alif_t
A,b,A,-,-,-,A,l,b,A,remp_alif_t
A,k,r,-,-,-,A,l,k,A,remp_alif_t
A,b,l,-,-,-,A,l,b,A,remp_alif_t
A,y,A,-,-,-,A,l,y,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,y,E,-,-,-,A,l,y,A,remp_alif_t
A,b,l,-,-,-,A,l,b,A,remp_alif_t
A,*,m,-,-,-,A,l,*,A,remp_alif_t
A,b,x,-,-,-,A,l,b,A,remp_alif_t
A,r,y,-,-,-,A,l,r,A,remp_alif_t
A,y,q,-,-,-,A,l,y,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,y,A,-,-,-,A,l,y,A,remp_alif_t
A,f,'}',-,-,-,A,l,f,A,remp_alif_t
A,D,h,-,-,-,A,l,D,A,remp_alif_t
A,b,s,-,-,-,A,l,b,A,remp_alif_t
A,q,A,-,-,-,A,l,q,A,remp_alif_t
A,v,d,-,-,-,A,l,v,A,remp_alif_t
A,b,r,-,-,-,A,l,b,A,remp_alif_t
A,m,w,-,-,-,A,l,m,A,remp_alif_t
A,H,l,-,-,-,A,l,H,A,remp_alif_t
A,r,m,-,-,-,A,l,r,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,m,Z,-,-,-,A,l,m,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,y,m,-,-,-,A,l,y,A,remp_alif_t
A,r,H,-,-,-,A,l,r,A,remp_alif_t
A,S,A,-,-,-,A,l,S,A,remp_alif_t
A,y,&,-,-,-,A,l,y,A,remp_alif_t
A,H,A,-,-,-,A,l,H,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,y,r,-,-,-,A,l,y,A,remp_alif_t
A,y,m,-,-,-,A,l,y,A,remp_alif_t
A,l,z,-,-,-,A,l,l,A,remp_alif_t
A,l,w,-,-,-,A,l,l,A,remp_alif_t
A,y,b,-,-,-,A,l,y,A,remp_alif_t
A,l,q,-,-,-,A,l,l,A,remp_alif_t
A,E,j,-,-,-,A,l,E,A,remp_alif_t
A,l,$,-,-,-,A,l,l,A,remp_alif_t
A,b,r,-,-,-,A,l,b,A,remp_alif_t
A,q,y,-,-,-,A,l,q,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,h,j,-,-,-,A,l,h,A,remp_alif_t
A,m,d,-,-,-,A,l,m,A,remp_alif_t
A,q,T,-,-,-,A,l,q,A,remp_alif_t
A,m,y,-,-,-,A,l,m,A,remp_alif_t
A,m,y,-,-,-,A,l,m,A,remp_alif_t
A,m,l,-,-,-,A,l,m,A,remp_alif_t
A,r,$,-,-,-,A,l,r,A,remp_alif_t
A,s,l,-,-,-,A,l,s,A,remp_alif_t
A,r,d,-,-,-,A,l,r,A,remp_alif_t
A,r,w,-,-,-,A,l,r,A,remp_alif_t
A,y,s,-,-,-,A,l,y,A,remp_alif_t
A,b,A,-,-,-,A,l,b,A,remp_alif_t
A,D,h,-,-,-,A,l,D,A,remp_alif_t
A,H,m,-,-,-,A,l,H,A,remp_alif_t
A,y,j,-,-,-,A,l,y,A,remp_alif_t
A,y,w,-,-,-,A,l,y,A,remp_alif_t
A,T,q,-,-,-,A,l,T,A,remp_alif_t
A,E,z,-,-,-,A,l,E,A,remp_alif_t
A,t,s,-,-,-,A,l,t,A,remp_alif_t
A,k,r,-,-,-,A,l,k,A,remp_alif_t
A,E,b,-,-,-,A,l,E,A,remp_alif_t
A,y,*,-,-,-,A,l,y,A,remp_alif_t
A,y,k,-,-,-,A,l,y,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,n,s,-,-,-,A,l,n,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,d,A,-,-,-,A,l,d,A,remp_alif_t
A,l,k,-,-,-,A,l,l,A,remp_alif_t
A,l,w,-,-,-,A,l,l,A,remp_alif_t
A,b,r,-,-,-,A,l,b,A,remp_alif_t
A,b,g,-,-,-,A,l,b,A,remp_alif_t
A,H,A,-,-,-,A,l,H,A,remp_alif_t
A,y,r,-,-,-,A,l,y,A,remp_alif_t
A,d,$,-,-,-,A,l,d,A,remp_alif_t
A,l,b,-,-,-,A,l,l,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,r,k,-,-,-,A,l,r,A,remp_alif_t
A,S,q,-,-,-,A,l,S,A,remp_alif_t
A,E,y,-,-,-,A,l,E,A,remp_alif_t
A,d,y,-,-,-,A,l,d,A,remp_alif_t
A,y,f,-,-,-,A,l,y,A,remp_alif_t
A,T,l,-,-,-,A,l,T,A,remp_alif_t
A,y,g,-,-,-,A,l,y,A,remp_alif_t
A,v,l,-,-,-,A,l,v,A,remp_alif_t
A,f,A,-,-,-,A,l,f,A,remp_alif_t
A,b,z,-,-,-,A,l,b,A,remp_alif_t
A,d,A,-,-,-,A,l,d,A,remp_alif_t
A,D,y,-,-,-,A,l,D,A,remp_alif_t
A,y,r,-,-,-,A,l,y,A,remp_alif_t
A,m,w,-,-,-,A,l,m,A,remp_alif_t
A,t,s,-,-,-,A,l,t,A,remp_alif_t
A,z,h,-,-,-,A,l,z,A,remp_alif_t
A,y,z,-,-,-,A,l,y,A,remp_alif_t
A,r,A,-,-,-,A,l,r,A,remp_alif_t
A,r,b,-,-,-,A,l,r,A,remp_alif_t
A,d,y,-,-,-,A,l,d,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,q,l,-,-,-,A,l,q,A,remp_alif_t
A,w,D,-,-,-,A,l,w,A,remp_alif_t
A,k,b,-,-,-,A,l,k,A,remp_alif_t
A,l,A,-,-,-,A,l,l,A,remp_alif_t
A,n,w,-,-,-,A,l,n,A,remp_alif_t
A,k,s,-,-,-,A,l,k,A,remp_alif_t
A,n,y,-,-,-,A,l,n,A,remp_alif_t
A,$,q,-,-,-,A,l,$,A,remp_alif_t
A,y,w,-,-,-,A,l,y,A,remp_alif_t
A,S,S,-,-,-,A,l,S,A,remp_alif_t
A,b,A,-,-,-,A,l,b,A,remp_alif_t
A,k,r,-,-,-,A,l,k,A,remp_alif_t
A,m,h,-,-,-,A,l,m,A,remp_alif_t
A,h,j,-,-,-,A,l,h,A,remp_alif_t
A,j,D,-,-,-,A,l,j,A,remp_alif_t
A,y,D,-,-,-,A,l,y,A,remp_alif_t
A,E,s,-,-,-,A,l,E,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,r,y,-,-,-,A,l,r,A,remp_alif_t
A,q,r,-,-,-,A,l,q,A,remp_alif_t
A,T,r,-,-,-,A,l,T,A,remp_alif_t
A,r,b,-,-,-,A,l,r,A,remp_alif_t
A,d,y,-,-,-,A,l,d,A,remp_alif_t
A,H,A,-,-,-,A,l,H,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,y,b,-,-,-,A,l,y,A,remp_alif_t
A,y,f,-,-,-,A,l,y,A,remp_alif_t
A,y,m,-,-,-,A,l,y,A,remp_alif_t
A,l,w,-,-,-,A,l,l,A,remp_alif_t
A,y,l,-,-,-,A,l,y,A,remp_alif_t
A,d,A,-,-,-,A,l,d,A,remp_alif_t
A,E,y,-,-,-,A,l,E,A,remp_alif_t
A,r,A,-,-,-,A,l,r,A,remp_alif_t
A,E,b,-,-,-,A,l,E,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,y,w,-,-,-,A,l,y,A,remp_alif_t
A,q,H,-,-,-,A,l,q,A,remp_alif_t
A,y,r,-,-,-,A,l,y,A,remp_alif_t
A,A,s,-,-,-,A,l,A,A,remp_alif_t
A,E,A,-,-,-,A,l,E,A,remp_alif_t
A,v,A,-,-,-,A,l,v,A,remp_alif_t
A,y,S,-,-,-,A,l,y,A,remp_alif_t
A,H,D,-,-,-,A,l,H,A,remp_alif_t
A,d,A,-,-,-,A,l,d,A,remp_alif_t
A,d,w,-,-,-,A,l,d,A,remp_alif_t
A,y,d,-,-,-,A,l,y,A,remp_alif_t
A,y,n,-,-,-,A,l,y,A,remp_alif_t
A,b,A,-,-,-,A,l,b,A,remp_alif_t
A,A,n,-,-,-,A,l,A,A,remp_alif_t
A,l,'}',-,-,-,A,l,l,A,remp_alif_t
A,s,s,-,-,-,A,l,s,A,remp_alif_t
A,r,y,-,-,-,A,l,r,A,remp_alif_t
