@relation MyRelation

@attribute car_spec {$}
@attribute prec1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute prec2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv3_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute classe {ajout_esp,ajout_alif_ajout_esp}

@data
$,A,-,t,$,d,A,$,d,t,ajout_esp
$,A,-,n,h,z,A,$,h,z,ajout_esp
$,A,-,n,h,z,A,$,w,A,ajout_esp
$,A,-,t,h,z,A,$,h,z,ajout_esp
$,A,-,t,h,z,A,$,w,A,ajout_esp
$,A,-,y,h,z,A,$,h,z,ajout_esp
$,A,-,y,t,h,A,$,h,z,ajout_esp
$,A,-,t,t,h,A,$,h,z,ajout_esp
$,A,-,y,t,h,A,$,w,A,ajout_esp
$,A,-,h,z,y,A,$,y,t,ajout_esp
$,A,-,h,z,y,A,$,n,A,ajout_esp
$,A,-,h,z,y,A,$,w,A,ajout_esp
$,A,-,h,z,-,A,$,h,z,ajout_esp
$,A,-,h,z,t,A,$,z,t,ajout_esp
$,A,-,h,z,w,A,$,w,A,ajout_esp
$,A,-,t,h,z,A,$,z,t,ajout_esp
$,A,-,n,m,s,A,$,m,s,ajout_esp
$,A,-,n,m,s,A,$,w,A,ajout_esp
$,A,-,t,m,s,A,$,m,s,ajout_esp
$,A,-,t,m,s,A,$,w,A,ajout_esp
$,A,-,y,m,s,A,$,m,s,ajout_esp
$,A,-,y,m,s,A,$,w,A,ajout_esp
$,A,-,y,t,m,A,$,m,s,ajout_esp
$,A,-,t,t,m,A,$,m,s,ajout_esp
$,A,-,y,t,m,A,$,w,A,ajout_esp
$,A,-,m,s,y,A,$,y,t,ajout_esp
$,A,-,m,s,y,A,$,n,A,ajout_esp
$,A,-,m,s,y,A,$,w,A,ajout_esp
$,A,-,m,s,-,A,$,m,s,ajout_esp
$,A,-,m,s,t,A,$,s,t,ajout_esp
$,A,-,m,s,w,A,$,w,A,ajout_esp
$,A,-,t,m,s,A,$,s,t,ajout_esp
$,A,-,n,E,d,A,$,E,d,ajout_esp
$,A,-,n,E,d,A,$,w,A,ajout_esp
$,A,-,t,E,d,A,$,E,d,ajout_esp
$,A,-,t,E,d,A,$,w,A,ajout_esp
$,A,-,y,E,d,A,$,E,d,ajout_esp
$,A,-,y,E,d,A,$,w,A,ajout_esp
$,A,-,y,t,E,A,$,E,d,ajout_esp
$,A,-,t,t,E,A,$,E,d,ajout_esp
$,A,-,y,t,E,A,$,w,A,ajout_esp
$,A,-,E,d,y,A,$,y,t,ajout_esp
$,A,-,E,d,y,A,$,n,A,ajout_esp
$,A,-,E,d,y,A,$,w,A,ajout_esp
$,A,-,E,d,-,A,$,E,d,ajout_esp
$,A,-,E,d,t,A,$,d,t,ajout_esp
$,A,-,E,d,w,A,$,w,A,ajout_esp
$,A,-,t,E,d,A,$,d,t,ajout_esp
$,A,-,n,s,d,A,$,s,d,ajout_esp
$,A,-,n,s,d,A,$,w,A,ajout_esp
$,A,-,t,s,d,A,$,s,d,ajout_esp
$,A,-,t,s,d,A,$,w,A,ajout_esp
$,A,-,y,s,d,A,$,s,d,ajout_esp
$,A,-,y,s,d,A,$,w,A,ajout_esp
$,A,-,y,t,s,A,$,s,d,ajout_esp
$,A,-,t,t,s,A,$,s,d,ajout_esp
$,A,-,y,t,s,A,$,w,A,ajout_esp
$,A,-,s,d,y,A,$,y,t,ajout_esp
$,A,-,s,d,y,A,$,n,A,ajout_esp
$,A,-,s,d,y,A,$,w,A,ajout_esp
$,A,-,s,d,-,A,$,s,d,ajout_esp
$,A,-,s,d,t,A,$,d,t,ajout_esp
$,A,-,s,d,w,A,$,w,A,ajout_esp
$,A,-,t,s,d,A,$,d,t,ajout_esp
$,A,-,n,l,m,A,$,l,m,ajout_esp
$,A,-,n,l,m,A,$,w,A,ajout_esp
$,A,-,t,l,m,A,$,w,A,ajout_esp
$,A,-,y,l,m,A,$,l,m,ajout_esp
$,A,-,y,l,m,A,$,w,A,ajout_esp
$,A,-,y,t,l,A,$,l,m,ajout_esp
$,A,-,t,t,l,A,$,l,m,ajout_esp
$,A,-,y,t,l,A,$,w,A,ajout_esp
$,A,-,l,m,y,A,$,y,t,ajout_esp
$,A,-,l,m,y,A,$,n,A,ajout_esp
$,A,-,l,m,y,A,$,w,A,ajout_esp
$,A,-,l,m,-,A,$,l,m,ajout_esp
$,A,-,l,m,t,A,$,m,t,ajout_esp
$,A,-,l,m,w,A,$,w,A,ajout_esp
$,A,-,t,l,m,A,$,m,t,ajout_esp
$,A,-,n,H,l,A,$,H,l,ajout_esp
$,A,-,n,H,l,A,$,w,A,ajout_esp
$,A,-,t,H,l,A,$,H,l,ajout_esp
$,A,-,t,H,l,A,$,w,A,ajout_esp
$,A,-,y,H,l,A,$,H,l,ajout_esp
$,A,-,y,H,l,A,$,w,A,ajout_esp
$,A,-,y,t,H,A,$,H,l,ajout_esp
$,A,-,t,t,H,A,$,H,l,ajout_esp
$,A,-,y,t,H,A,$,w,A,ajout_esp
$,A,-,H,l,-,A,$,H,l,ajout_esp
$,A,-,H,l,t,A,$,l,t,ajout_esp
$,A,-,H,l,w,A,$,w,A,ajout_esp
$,A,-,t,H,l,A,$,l,t,ajout_esp
$,A,-,n,*,l,A,$,*,l,ajout_esp
$,A,-,n,*,l,A,$,w,A,ajout_esp
$,A,-,t,*,l,A,$,*,l,ajout_esp
$,A,-,t,*,l,A,$,w,A,ajout_esp
$,A,-,y,*,l,A,$,*,l,ajout_esp
$,A,-,y,*,l,A,$,w,A,ajout_esp
$,A,-,y,t,*,A,$,*,l,ajout_esp
$,A,-,t,t,*,A,$,*,l,ajout_esp
$,A,-,y,t,*,A,$,w,A,ajout_esp
$,A,-,*,l,y,A,$,y,t,ajout_esp
$,A,-,*,l,y,A,$,n,A,ajout_esp
$,A,-,*,l,y,A,$,w,A,ajout_esp
$,A,-,*,l,-,A,$,*,l,ajout_esp
$,A,-,*,l,t,A,$,l,t,ajout_esp
$,A,-,*,l,w,A,$,w,A,ajout_esp
$,A,-,t,*,l,A,$,l,t,ajout_esp
$,A,-,n,b,l,A,$,b,l,ajout_esp
$,A,-,n,b,l,A,$,w,A,ajout_esp
$,A,-,t,b,l,A,$,b,l,ajout_esp
$,A,-,t,b,l,A,$,w,A,ajout_esp
$,A,-,y,b,l,A,$,b,l,ajout_esp
$,A,-,y,b,l,A,$,w,A,ajout_esp
$,A,-,y,t,b,A,$,b,l,ajout_esp
$,A,-,t,t,b,A,$,b,l,ajout_esp
$,A,-,y,t,b,A,$,w,A,ajout_esp
$,A,-,b,l,y,A,$,y,t,ajout_esp
$,A,-,b,l,y,A,$,n,A,ajout_esp
$,A,-,b,l,y,A,$,w,A,ajout_esp
$,A,-,b,l,-,A,$,b,l,ajout_esp
$,A,-,b,l,t,A,$,l,t,ajout_esp
$,A,-,b,l,w,A,$,w,A,ajout_esp
$,A,-,t,b,l,A,$,l,t,ajout_esp
$,A,-,n,d,z,A,$,d,z,ajout_esp
$,A,-,n,d,z,A,$,w,A,ajout_esp
$,A,-,t,d,z,A,$,d,z,ajout_esp
$,A,-,t,d,z,A,$,w,A,ajout_esp
$,A,-,y,d,z,A,$,d,z,ajout_esp
$,A,-,y,d,z,A,$,w,A,ajout_esp
$,A,-,y,t,d,A,$,d,z,ajout_esp
$,A,-,t,t,d,A,$,d,z,ajout_esp
$,A,-,y,t,d,A,$,w,A,ajout_esp
$,A,-,d,z,y,A,$,y,t,ajout_esp
$,A,-,d,z,y,A,$,n,A,ajout_esp
$,A,-,d,z,y,A,$,w,A,ajout_esp
$,A,-,d,z,-,A,$,d,z,ajout_esp
$,A,-,d,z,t,A,$,z,t,ajout_esp
$,A,-,d,z,w,A,$,w,A,ajout_esp
$,A,-,t,d,z,A,$,z,t,ajout_esp
$,A,-,n,$,l,A,$,$,l,ajout_esp
$,A,-,n,$,l,A,$,w,A,ajout_esp
$,A,-,t,$,l,A,$,$,l,ajout_esp
$,A,-,t,$,l,A,$,w,A,ajout_esp
$,A,-,y,$,l,A,$,$,l,ajout_esp
$,A,-,y,$,l,A,$,w,A,ajout_esp
$,A,-,y,t,$,A,$,$,l,ajout_esp
$,A,-,t,t,$,A,$,$,l,ajout_esp
$,A,-,y,t,$,A,$,w,A,ajout_esp
$,A,-,$,l,y,A,$,y,t,ajout_esp
$,A,-,$,l,y,A,$,n,A,ajout_esp
$,A,-,$,l,y,A,$,w,A,ajout_esp
$,A,-,$,l,-,A,$,$,l,ajout_esp
$,A,-,$,l,t,A,$,l,t,ajout_esp
$,A,-,$,l,w,A,$,w,A,ajout_esp
$,A,-,t,$,l,A,$,l,t,ajout_esp
$,A,-,n,m,$,A,$,k,y,ajout_esp
$,A,-,n,m,$,A,$,y,w,ajout_esp
$,A,-,t,m,$,A,$,k,y,ajout_esp
$,A,-,t,m,$,A,$,y,w,ajout_esp
$,A,-,y,m,$,A,$,k,y,ajout_esp
$,A,-,y,m,$,A,$,y,w,ajout_esp
$,A,-,y,t,m,A,$,k,Y,ajout_esp
$,A,-,t,t,m,A,$,k,Y,ajout_esp
$,A,-,y,t,m,A,$,A,w,ajout_esp
$,A,-,m,$,k,A,$,y,t,ajout_esp
$,A,-,m,$,k,A,$,n,A,ajout_esp
$,A,-,m,$,k,A,$,w,A,ajout_esp
$,A,-,m,$,k,A,$,k,Y,ajout_esp
$,A,-,m,$,k,A,$,A,t,ajout_esp
$,A,-,m,$,k,A,$,A,w,ajout_esp
$,A,-,t,m,$,A,$,k,Y,ajout_esp
$,A,-,t,m,$,A,$,A,t,ajout_esp
$,A,-,t,m,$,A,$,A,w,ajout_esp
$,A,-,m,$,k,A,$,k,y,ajout_esp
$,A,-,m,$,k,A,$,y,w,ajout_esp
$,A,-,n,$,r,A,$,j,y,ajout_esp
$,A,-,n,$,r,A,$,y,w,ajout_esp
$,A,-,t,$,r,A,$,j,y,ajout_esp
$,A,-,t,$,r,A,$,y,w,ajout_esp
$,A,-,y,$,r,A,$,j,y,ajout_esp
$,A,-,y,$,r,A,$,y,w,ajout_esp
$,A,-,y,t,$,A,$,j,Y,ajout_esp
$,A,-,t,t,$,A,$,j,Y,ajout_esp
$,A,-,y,t,$,A,$,A,w,ajout_esp
$,A,-,$,r,j,A,$,y,t,ajout_esp
$,A,-,$,r,j,A,$,n,A,ajout_esp
$,A,-,$,r,j,A,$,w,A,ajout_esp
$,A,-,$,r,j,A,$,j,Y,ajout_esp
$,A,-,$,r,j,A,$,A,t,ajout_esp
$,A,-,$,r,j,A,$,A,w,ajout_esp
$,A,-,t,$,r,A,$,j,Y,ajout_esp
$,A,-,t,$,r,A,$,A,t,ajout_esp
$,A,-,t,$,r,A,$,A,w,ajout_esp
$,A,-,$,r,j,A,$,j,y,ajout_esp
$,A,-,$,r,j,A,$,y,w,ajout_esp
$,A,-,n,r,A,A,$,k,y,ajout_esp
$,A,-,n,r,A,A,$,y,w,ajout_esp
$,A,-,t,r,A,A,$,k,y,ajout_esp
$,A,-,t,r,A,A,$,y,w,ajout_esp
$,A,-,y,r,A,A,$,k,y,ajout_esp
$,A,-,y,r,A,A,$,y,w,ajout_esp
$,A,-,y,t,r,A,$,k,Y,ajout_esp
$,A,-,t,t,r,A,$,k,Y,ajout_esp
$,A,-,y,t,r,A,$,A,w,ajout_esp
$,A,-,r,A,k,A,$,y,t,ajout_esp
$,A,-,r,A,k,A,$,n,A,ajout_esp
$,A,-,r,A,k,A,$,w,A,ajout_esp
$,A,-,r,A,k,A,$,k,Y,ajout_esp
$,A,-,r,A,k,A,$,A,t,ajout_esp
$,A,-,r,A,k,A,$,A,w,ajout_esp
$,A,-,t,r,A,A,$,k,Y,ajout_esp
$,A,-,t,r,A,A,$,A,t,ajout_esp
$,A,-,t,r,A,A,$,A,w,ajout_esp
$,A,-,r,A,k,A,$,k,y,ajout_esp
$,A,-,r,A,k,A,$,y,w,ajout_esp
$,A,-,n,r,A,A,$,t,y,ajout_esp
$,A,-,n,r,A,A,$,y,w,ajout_esp
$,A,-,t,r,A,A,$,t,y,ajout_esp
$,A,-,t,r,A,A,$,y,w,ajout_esp
$,A,-,y,r,A,A,$,t,y,ajout_esp
$,A,-,y,r,A,A,$,y,w,ajout_esp
$,A,-,y,t,r,A,$,t,Y,ajout_esp
$,A,-,t,t,r,A,$,t,Y,ajout_esp
$,A,-,y,t,r,A,$,A,w,ajout_esp
$,A,-,r,A,t,A,$,y,t,ajout_esp
$,A,-,r,A,t,A,$,n,A,ajout_esp
$,A,-,r,A,t,A,$,w,A,ajout_esp
$,A,-,r,A,t,A,$,t,Y,ajout_esp
$,A,-,r,A,t,A,$,A,t,ajout_esp
$,A,-,r,A,t,A,$,A,w,ajout_esp
$,A,-,t,r,A,A,$,t,Y,ajout_esp
$,A,-,t,r,A,A,$,A,t,ajout_esp
$,A,-,t,r,A,A,$,A,w,ajout_esp
$,A,-,r,A,t,A,$,t,y,ajout_esp
$,A,-,r,A,t,A,$,y,w,ajout_esp
$,A,-,n,m,$,A,$,$,y,ajout_esp
$,A,-,n,m,$,A,$,y,w,ajout_esp
$,A,-,t,m,$,A,$,$,y,ajout_esp
$,A,-,t,m,$,A,$,y,w,ajout_esp
$,A,-,y,m,$,A,$,$,y,ajout_esp
$,A,-,y,m,$,A,$,y,w,ajout_esp
$,A,-,m,$,y,A,$,y,t,ajout_esp
$,A,-,m,$,y,A,$,n,A,ajout_esp
$,A,-,m,$,y,A,$,w,A,ajout_esp
$,A,-,m,$,Y,A,$,$,Y,ajout_esp
$,A,-,m,$,A,A,$,A,t,ajout_esp
$,A,-,m,$,A,A,$,A,w,ajout_esp
$,A,-,A,m,$,A,$,$,y,ajout_esp
$,A,-,A,m,$,A,$,y,w,ajout_esp
$,A,-,n,$,k,A,$,k,y,ajout_esp
$,A,-,n,$,k,A,$,y,w,ajout_esp
$,A,-,t,$,k,A,$,k,y,ajout_esp
$,A,-,t,$,k,A,$,y,w,ajout_esp
$,A,-,y,$,k,A,$,k,y,ajout_esp
$,A,-,y,$,k,A,$,y,w,ajout_esp
$,A,-,$,k,Y,A,$,k,Y,ajout_esp
$,A,-,$,k,A,A,$,A,t,ajout_esp
$,A,-,$,k,A,A,$,A,w,ajout_esp
$,A,-,A,$,k,A,$,k,y,ajout_esp
$,A,-,A,$,k,A,$,y,w,ajout_esp
$,A,-,n,j,r,A,$,r,y,ajout_esp
$,A,-,n,j,r,A,$,y,w,ajout_esp
$,A,-,t,j,r,A,$,r,y,ajout_esp
$,A,-,t,j,r,A,$,y,w,ajout_esp
$,A,-,y,j,r,A,$,r,y,ajout_esp
$,A,-,y,j,r,A,$,y,w,ajout_esp
$,A,-,j,r,y,A,$,y,t,ajout_esp
$,A,-,j,r,y,A,$,n,A,ajout_esp
$,A,-,j,r,y,A,$,w,A,ajout_esp
$,A,-,j,r,Y,A,$,r,Y,ajout_esp
$,A,-,j,r,A,A,$,A,t,ajout_esp
$,A,-,j,r,A,A,$,A,w,ajout_esp
$,A,-,A,j,r,A,$,r,y,ajout_esp
$,A,-,A,j,r,A,$,y,w,ajout_esp
$,A,-,n,b,k,A,$,k,y,ajout_esp
$,A,-,n,b,k,A,$,y,w,ajout_esp
$,A,-,t,b,k,A,$,k,y,ajout_esp
$,A,-,t,b,k,A,$,y,w,ajout_esp
$,A,-,y,b,k,A,$,k,y,ajout_esp
$,A,-,y,b,k,A,$,y,w,ajout_esp
$,A,-,b,k,y,A,$,y,t,ajout_esp
$,A,-,b,k,y,A,$,n,A,ajout_esp
$,A,-,b,k,y,A,$,w,A,ajout_esp
$,A,-,b,k,Y,A,$,k,Y,ajout_esp
$,A,-,b,k,A,A,$,A,t,ajout_esp
$,A,-,b,k,A,A,$,A,w,ajout_esp
$,A,-,A,b,k,A,$,k,y,ajout_esp
$,A,-,A,b,k,A,$,y,w,ajout_esp
$,A,-,n,f,t,A,$,t,y,ajout_esp
$,A,-,n,f,t,A,$,y,w,ajout_esp
$,A,-,t,f,t,A,$,t,y,ajout_esp
$,A,-,t,f,t,A,$,y,w,ajout_esp
$,A,-,y,f,t,A,$,t,y,ajout_esp
$,A,-,y,f,t,A,$,y,w,ajout_esp
$,A,-,y,t,f,A,$,t,Y,ajout_esp
$,A,-,t,t,f,A,$,t,Y,ajout_esp
$,A,-,y,t,f,A,$,A,w,ajout_esp
$,A,-,f,t,y,A,$,y,t,ajout_esp
$,A,-,f,t,y,A,$,n,A,ajout_esp
$,A,-,f,t,y,A,$,w,A,ajout_esp
$,A,-,f,t,Y,A,$,t,Y,ajout_esp
$,A,-,f,t,A,A,$,A,t,ajout_esp
$,A,-,f,t,A,A,$,A,w,ajout_esp
$,A,-,t,f,t,A,$,t,Y,ajout_esp
$,A,-,t,f,t,A,$,A,t,ajout_esp
$,A,-,t,f,t,A,$,A,w,ajout_esp
$,A,-,A,f,t,A,$,t,y,ajout_esp
$,A,-,A,f,t,A,$,y,w,ajout_esp
$,A,-,n,$,r,A,$,r,y,ajout_esp
$,A,-,n,$,r,A,$,y,w,ajout_esp
$,A,-,t,$,r,A,$,r,y,ajout_esp
$,A,-,t,$,r,A,$,y,w,ajout_esp
$,A,-,y,$,r,A,$,r,y,ajout_esp
$,A,-,y,$,r,A,$,y,w,ajout_esp
$,A,-,y,t,$,A,$,r,Y,ajout_esp
$,A,-,t,t,$,A,$,r,Y,ajout_esp
$,A,-,y,t,$,A,$,A,w,ajout_esp
$,A,-,$,r,y,A,$,y,t,ajout_esp
$,A,-,$,r,y,A,$,n,A,ajout_esp
$,A,-,$,r,y,A,$,w,A,ajout_esp
$,A,-,$,r,Y,A,$,r,Y,ajout_esp
$,A,-,$,r,A,A,$,A,t,ajout_esp
$,A,-,$,r,A,A,$,A,w,ajout_esp
$,A,-,t,$,r,A,$,r,Y,ajout_esp
$,A,-,t,$,r,A,$,A,t,ajout_esp
$,A,-,t,$,r,A,$,A,w,ajout_esp
$,A,-,A,$,r,A,$,r,y,ajout_esp
$,A,-,A,$,r,A,$,y,w,ajout_esp
$,A,-,n,n,w,A,$,w,y,ajout_esp
$,A,-,t,n,w,A,$,w,y,ajout_esp
$,A,-,t,n,w,A,$,y,w,ajout_esp
$,A,-,y,n,w,A,$,w,y,ajout_esp
$,A,-,y,n,w,A,$,y,w,ajout_esp
$,A,-,y,t,n,A,$,w,Y,ajout_esp
$,A,-,t,t,n,A,$,w,Y,ajout_esp
$,A,-,y,t,n,A,$,A,w,ajout_esp
$,A,-,n,w,y,A,$,y,t,ajout_esp
$,A,-,n,w,y,A,$,n,A,ajout_esp
$,A,-,n,w,y,A,$,w,A,ajout_esp
$,A,-,n,w,Y,A,$,w,Y,ajout_esp
$,A,-,n,w,A,A,$,A,t,ajout_esp
$,A,-,n,w,A,A,$,A,w,ajout_esp
$,A,-,t,n,w,A,$,w,Y,ajout_esp
$,A,-,t,n,w,A,$,A,t,ajout_esp
$,A,-,t,n,w,A,$,A,w,ajout_esp
$,A,-,A,n,w,A,$,w,y,ajout_esp
$,A,-,A,n,w,A,$,y,w,ajout_esp
$,A,-,n,b,n,A,$,n,y,ajout_esp
$,A,-,n,b,n,A,$,y,w,ajout_esp
$,A,-,t,b,n,A,$,n,y,ajout_esp
$,A,-,t,b,n,A,$,y,w,ajout_esp
$,A,-,y,b,n,A,$,n,y,ajout_esp
$,A,-,y,b,n,A,$,y,w,ajout_esp
$,A,-,y,t,b,A,$,n,Y,ajout_esp
$,A,-,t,t,b,A,$,n,Y,ajout_esp
$,A,-,y,t,b,A,$,A,w,ajout_esp
$,A,-,b,n,y,A,$,y,t,ajout_esp
$,A,-,b,n,y,A,$,n,A,ajout_esp
$,A,-,b,n,y,A,$,w,A,ajout_esp
$,A,-,b,n,Y,A,$,n,Y,ajout_esp
$,A,-,b,n,A,A,$,A,t,ajout_esp
$,A,-,b,n,A,A,$,A,w,ajout_esp
$,A,-,t,b,n,A,$,n,Y,ajout_esp
$,A,-,t,b,n,A,$,A,t,ajout_esp
$,A,-,t,b,n,A,$,A,w,ajout_esp
$,A,-,A,b,n,A,$,n,y,ajout_esp
$,A,-,A,b,n,A,$,y,w,ajout_esp
$,A,-,n,r,H,A,$,H,y,ajout_esp
$,A,-,n,r,H,A,$,y,w,ajout_esp
$,A,-,t,r,H,A,$,H,y,ajout_esp
$,A,-,t,r,H,A,$,y,w,ajout_esp
$,A,-,y,r,H,A,$,H,y,ajout_esp
$,A,-,y,r,H,A,$,y,w,ajout_esp
$,A,-,y,t,r,A,$,H,Y,ajout_esp
$,A,-,t,t,r,A,$,H,Y,ajout_esp
$,A,-,y,t,r,A,$,A,w,ajout_esp
$,A,-,r,H,y,A,$,y,t,ajout_esp
$,A,-,r,H,y,A,$,n,A,ajout_esp
$,A,-,r,H,y,A,$,w,A,ajout_esp
$,A,-,r,H,Y,A,$,H,Y,ajout_esp
$,A,-,r,H,A,A,$,A,t,ajout_esp
$,A,-,r,H,A,A,$,A,w,ajout_esp
$,A,-,t,r,H,A,$,H,Y,ajout_esp
$,A,-,t,r,H,A,$,A,t,ajout_esp
$,A,-,t,r,H,A,$,A,w,ajout_esp
$,A,-,A,r,H,A,$,H,y,ajout_esp
$,A,-,A,r,H,A,$,y,w,ajout_esp
$,A,-,n,r,x,A,$,x,y,ajout_esp
$,A,-,n,r,x,A,$,y,w,ajout_esp
$,A,-,t,r,x,A,$,x,y,ajout_esp
$,A,-,t,r,x,A,$,y,w,ajout_esp
$,A,-,y,r,x,A,$,x,y,ajout_esp
$,A,-,y,r,x,A,$,y,w,ajout_esp
$,A,-,y,t,r,A,$,x,Y,ajout_esp
$,A,-,t,t,r,A,$,x,Y,ajout_esp
$,A,-,y,t,r,A,$,A,w,ajout_esp
$,A,-,r,x,y,A,$,y,t,ajout_esp
$,A,-,r,x,y,A,$,n,A,ajout_esp
$,A,-,r,x,Y,A,$,x,Y,ajout_esp
$,A,-,r,x,A,A,$,A,t,ajout_esp
$,A,-,r,x,A,A,$,A,w,ajout_esp
$,A,-,t,r,x,A,$,x,Y,ajout_esp
$,A,-,t,r,x,A,$,A,t,ajout_esp
$,A,-,t,r,x,A,$,A,w,ajout_esp
$,A,-,A,r,x,A,$,x,y,ajout_esp
$,A,-,A,r,x,A,$,y,w,ajout_esp
$,A,-,n,g,r,A,$,r,y,ajout_esp
$,A,-,n,g,r,A,$,y,w,ajout_esp
$,A,-,t,g,r,A,$,r,y,ajout_esp
$,A,-,t,g,r,A,$,y,w,ajout_esp
$,A,-,y,g,r,A,$,r,y,ajout_esp
$,A,-,y,g,r,A,$,y,w,ajout_esp
$,A,-,y,t,g,A,$,r,Y,ajout_esp
$,A,-,t,t,g,A,$,r,Y,ajout_esp
$,A,-,y,t,g,A,$,A,w,ajout_esp
$,A,-,g,r,y,A,$,y,t,ajout_esp
$,A,-,g,r,y,A,$,n,A,ajout_esp
$,A,-,g,r,y,A,$,w,A,ajout_esp
$,A,-,g,r,Y,A,$,r,Y,ajout_esp
$,A,-,g,r,A,A,$,A,t,ajout_esp
$,A,-,g,r,A,A,$,A,w,ajout_esp
$,A,-,t,g,r,A,$,r,Y,ajout_esp
$,A,-,t,g,r,A,$,A,t,ajout_esp
$,A,-,t,g,r,A,$,A,w,ajout_esp
$,A,-,A,g,r,A,$,r,y,ajout_esp
$,A,-,A,g,r,A,$,y,w,ajout_esp
$,A,-,n,T,w,A,$,w,y,ajout_esp
$,A,-,n,T,w,A,$,y,w,ajout_esp
$,A,-,t,T,w,A,$,w,y,ajout_esp
$,A,-,t,T,w,A,$,y,w,ajout_esp
$,A,-,y,T,w,A,$,w,y,ajout_esp
$,A,-,y,T,w,A,$,y,w,ajout_esp
$,A,-,y,t,T,A,$,w,Y,ajout_esp
$,A,-,t,t,T,A,$,w,Y,ajout_esp
$,A,-,y,t,T,A,$,A,w,ajout_esp
$,A,-,T,w,y,A,$,y,t,ajout_esp
$,A,-,T,w,y,A,$,n,A,ajout_esp
$,A,-,T,w,y,A,$,w,A,ajout_esp
$,A,-,T,w,Y,A,$,w,Y,ajout_esp
$,A,-,T,w,A,A,$,A,t,ajout_esp
$,A,-,T,w,A,A,$,A,w,ajout_esp
$,A,-,t,T,w,A,$,w,Y,ajout_esp
$,A,-,t,T,w,A,$,A,t,ajout_esp
$,A,-,t,T,w,A,$,A,w,ajout_esp
$,A,-,A,T,w,A,$,w,y,ajout_esp
$,A,-,A,T,w,A,$,y,w,ajout_esp
$,A,-,n,k,r,A,$,r,y,ajout_esp
$,A,-,n,k,r,A,$,y,w,ajout_esp
$,A,-,t,k,r,A,$,r,y,ajout_esp
$,A,-,t,k,r,A,$,y,w,ajout_esp
$,A,-,y,k,r,A,$,r,y,ajout_esp
$,A,-,y,k,r,A,$,y,w,ajout_esp
$,A,-,y,t,k,A,$,r,Y,ajout_esp
$,A,-,t,t,k,A,$,r,Y,ajout_esp
$,A,-,y,t,k,A,$,A,w,ajout_esp
$,A,-,k,r,y,A,$,y,t,ajout_esp
$,A,-,k,r,y,A,$,n,A,ajout_esp
$,A,-,k,r,y,A,$,w,A,ajout_esp
$,A,-,k,r,Y,A,$,r,Y,ajout_esp
$,A,-,k,r,A,A,$,A,t,ajout_esp
$,A,-,k,r,A,A,$,A,w,ajout_esp
$,A,-,t,k,r,A,$,r,Y,ajout_esp
$,A,-,t,k,r,A,$,A,t,ajout_esp
$,A,-,t,k,r,A,$,A,w,ajout_esp
$,A,-,A,k,r,A,$,r,y,ajout_esp
$,A,-,A,r,m,A,$,m,y,ajout_esp
$,A,-,A,r,m,A,$,y,w,ajout_esp
$,A,-,n,j,y,A,$,j,y,ajout_esp
$,A,-,n,j,y,A,$,y,w,ajout_esp
$,A,-,t,j,y,A,$,j,y,ajout_esp
$,A,-,t,j,y,A,$,y,w,ajout_esp
$,A,-,y,j,y,A,$,j,y,ajout_esp
$,A,-,y,j,y,A,$,y,w,ajout_esp
$,A,-,j,y,t,A,$,y,t,ajout_esp
$,A,-,j,y,n,A,$,n,A,ajout_esp
